800.88434,35395
801.29254,35479
801.70062,35335
802.10876,35354
802.51678,35339
802.92487,35201
803.33289,35075
803.74084,35104
804.14886,34990
804.55676,34812
804.96466,34856
805.37256,34890
805.78046,34785
806.18829,34695
806.59607,34577
807.00385,34595
807.41162,34453
807.81934,34480
808.22705,34408
808.6347,34389
809.04236,34226
809.44995,34347
809.85754,34198
810.26514,34067
810.67267,34095
811.0802,34051
811.48767,33874
811.89514,33854
812.30255,33834
812.70996,33754
813.11731,33692
813.52466,33576
813.93201,33539
814.33929,33499
814.74658,33396
815.15381,33450
815.56104,33283
815.9682,33383
816.37537,33100
816.78247,33097
817.18958,32989
817.59668,32974
818.00372,32857
818.41071,32825
818.81775,32837
819.22467,32736
819.63165,32652
820.03857,32653
820.44543,32571
820.85229,32582
821.25909,32386
821.66589,32345
822.07269,32242
822.47943,32239
822.88617,32220
823.29285,32130
823.69952,32055
824.10614,32084
824.51276,31884
824.91931,31866
825.32587,31860
825.73242,31771
826.13892,31825
826.54541,31570
826.95184,31599
827.35822,31531
827.76465,31492
828.17096,31338
828.57733,31274
828.98364,31281
829.38989,31171
829.79614,31080
830.20233,31067
830.60852,31096
831.01471,30882
831.42084,30976
831.82697,30873
832.23303,30687
832.63904,30738
833.0451,30665
833.45111,30704
833.85706,30603
834.263,30535
834.66888,30532
835.07477,30464
835.48059,30374
835.88641,30425
836.29224,30425
836.698,30406
837.10376,30394
837.50946,30240
837.91516,30185
838.3208,30184
838.72638,30244
839.13202,30213
839.5376,30029
839.94312,30120
840.34863,30065
840.75409,29996
841.15955,30071
841.56494,30004
841.97034,29987
842.37573,29870
842.78107,29849
